Smiles	Name
Cc1ccc(cc1)S(=O)(=O)NC1CCCCC1	2469-charmaine_NON-mutagen
CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]	1029-charmaine_NON-mutagen
CCCNc1c(C(=O)O)c(ccc1[N+](=O)[O-])Cl	3962-charmaine_NON-mutagen
C1CCC(CC1)NSc1nc2ccccc2s1	357-charmaine_NON-mutagen
CCCCOP(=O)(OCCCC)OCCCC	2330-charmaine_NON-mutagen
CCCCCCCCCCCCOS(=O)(=O)O	471-charmaine_NON-mutagen
CC(C)CC(=O)Nc1c2cc(ccc2ns1)Cl	3856-charmaine_NON-mutagen
O=C(c1ccccc1)n1c(=O)c(c(cn1)Cl)Cl	693-charmaine_NON-mutagen
Cc1nnc(NS(=O)(=O)c2ccc(cc2)N)s1	1904-charmaine_NON-mutagen
[O-][N+](=O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl	4093-charmaine_NON-mutagen
CCCNC(=O)NS(=O)(=O)c1ccc(cc1)Cl	2471-charmaine_NON-mutagen
CCCCOC(=O)COc1ccc(Cl)cc1Cl	2093-charmaine_NON-mutagen
Cc1cc(ccc1[N+](=O)[O-])OP(=S)(OC)OC	3580-charmaine_NON-mutagen
Oc1ccc(Cl)cc1Sc1cc(ccc1O)Cl	3413-charmaine_NON-mutagen
O=S(=O)(c1ccc(cc1)Cl)c1ccc(cc1)Cl	3660-charmaine_NON-mutagen
NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl	610-charmaine_NON-mutagen
OC(=O)CCC(=O)Nc1cc(Cl)c(c(c1)Cl)Cl	4196-charmaine_NON-mutagen
OC(=O)CCC(=O)Nc1c(Cl)c(Cl)c(cc1)Cl	854-charmaine_NON-mutagen
CC(=O)Oc1ccc2c(c1)oc(=O)cc2CBr	2547-charmaine_NON-mutagen
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl	3308-charmaine_NON-mutagen
Clc1ccc(c2c(Cl)c(Cl)c(cc2)Cl)cc1Cl	671-charmaine_NON-mutagen
C[C@H](CCl)OP(=O)(O[C@H](C)CCl)O[C@H](C)CCl	485-charmaine_NON-mutagen
Cl[C@@H]1[C@@H]2[C@@]3(C(Cl)(Cl)[C@](C(=C3Cl)Cl)([C@H]2C=C1)Cl)Cl	63-charmaine_NON-mutagen
O=C1c2c3ccccc3ccc2c2c1cccc2	899-charmaine_NON-mutagen
c1cc2c3c4ccccc4ncc3cnc2cc1	3003-charmaine_NON-mutagen
CCc1c2cccc3c2c(cc1)c1c3cccc1	3057-charmaine_NON-mutagen
c1ccc(cc1)c1ccc(cc1)c1ccccc1	1118-charmaine_NON-mutagen
c1ccc(cc1)c1ccccc1c1ccccc1	1364-charmaine_NON-mutagen
O=c1c2cccc3ccc4cccc(c4c23)c1=O	2494-charmaine_NON-mutagen
O=C1CCc2c1c1c(cc2)ccc2ccccc12	2516-charmaine_NON-mutagen
OCc1cc2cccc3c4c(cccc4)c(c23)c1	1003-charmaine_NON-mutagen
OCc1cccc2c1c1cccc3cccc2c13	1005-charmaine_NON-mutagen
OCc1ccc2cccc3c2c1c1c3cccc1	1008-charmaine_NON-mutagen
Cc1cc2CCCc2c2ccc3ccccc3c12	2514-charmaine_NON-mutagen
CC(C)c1cc2ccc3c(C)cccc3c2cc1	3485-charmaine_NON-mutagen
Oc1ccc(cc1)Nc1cc2ccccc2cc1	3289-charmaine_NON-mutagen
CC(C)(C)c1c2Cc3c(c2ccc1N)cccc3	2105-charmaine_NON-mutagen
OCc1ccc2c(c1)C(=O)c1c(cccc1)C2=O	1006-charmaine_NON-mutagen
COc1ccc(/C=C/C(=O)c2ccccc2)cc1	2762-charmaine_NON-mutagen
CN1C[C@@H](c2ccccc2)c2cccc(c2C1)N	3577-charmaine_NON-mutagen
[O-][N+](=C1c2c(cccc2)C(=O)c2c1cccc2)O	2112-charmaine_NON-mutagen
[O-][N+](=O)C1c2c(cccc2)C(=O)c2c1cccc2	2963-charmaine_NON-mutagen
CC(=O)Nc1cc2Cc3c(cccc3)c2cc1O	1206-charmaine_NON-mutagen
CC(=O)Nc1ccc2c(Cc3c2cccc3)c1O	1209-charmaine_NON-mutagen
Oc1ccc2c(c1)C(=O)c1ccc(cc1C2=O)O	3052-charmaine_NON-mutagen
CC(=O)Nc1ccc(Cc2ccc(cc2)N)cc1	1314-charmaine_NON-mutagen
Cc1cc(c2cc(C)c(c(c2)C)N)cc(C)c1N	3272-charmaine_NON-mutagen
CN(C)c1ccc(cc1)c1ccc(cc1)N(C)C	177-charmaine_NON-mutagen
CN(C)CC[C@@H](c1ccccc1)c1ncccc1	2740-charmaine_NON-mutagen
Cn1c(=O)c2cccc3ccc(c(c23)c1=O)OC	435-charmaine_NON-mutagen
Nc1ccccc1C(=O)OCCc1ccccc1	1544-charmaine_NON-mutagen
O=C(c1ccccc1)OOC(=O)c1ccccc1	2285-charmaine_NON-mutagen
CC(=CCC1=C(C(=O)c2c(C1=O)cccc2)O)C	955-charmaine_NON-mutagen
C[C@H]1C(C)(C)c2cc(C(=O)C)c(C)cc2C1(C)C	123-charmaine_NON-mutagen
CC(C)(C)c1cc(C(=O)C)c2CCC(C)(C)c2c1	445-charmaine_NON-mutagen
COc1c2occc2c2oc(=O)ccc2c1OC	1520-charmaine_NON-mutagen
C=CCOC(=O)c1ccccc1C(=O)OCC=C	1539-charmaine_NON-mutagen
CC(C)(C)OC(=O)O/N=C(/c1ccccc1)\C#N	543-charmaine_NON-mutagen
Cc1cccc(C)c1NC(=O)CN1CCCC1=O	2657-charmaine_NON-mutagen
CCCCCCCCCCCCc1ccccc1	2063-charmaine_NON-mutagen
CC(=O)NCCc1c[nH]c2cc(O)c(cc12)OC	4260-charmaine_NON-mutagen
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O	267-charmaine_NON-mutagen
C[C@@H]1[C@@H](C)OC=C2C1=C(C)C(=C(C(=O)O)C2=O)O	372-charmaine_NON-mutagen
CCOCCOC(=O)/C=C\c1ccc(cc1)OC	2327-charmaine_NON-mutagen
CCCCCCCCOc1ccc(cc1)C(=O)O	753-charmaine_NON-mutagen
CCc1cccc(CC)c1N(COC)C(=O)CO	1715-charmaine_NON-mutagen
CC(C)(C)NC[C@@H](COc1c(C)c(C)ccc1)O	409-charmaine_NON-mutagen
Oc1c(/C=N/c2c3ccccc3ns2)cccc1	3146-charmaine_NON-mutagen
CCCCCC/C=C\CCCCCCOC(=O)C	3644-charmaine_NON-mutagen
CCCCCCNC(=O)n1cc(c(=O)[nH]c1=O)F	951-charmaine_NON-mutagen
CC(C)COC(=O)CCCCC(=O)OCC(C)C	332-charmaine_NON-mutagen
CCCC[C@@H](CC)COC(=O)CCCCC(=O)O	328-charmaine_NON-mutagen
CCC[C@@](C)(COC(=O)N)COC(=O)NC(C)C	319-charmaine_NON-mutagen
OCCn1c(=O)n(CCO)c(=O)n(CCO)c1=O	1656-charmaine_NON-mutagen
O=C1c2ccccc2C(=O)N1SC1CCCCC1	2154-charmaine_NON-mutagen
CN(C)CCN(Cc1cscc1)c1ncccc1	43-charmaine_NON-mutagen
CN(C)CCN(Cc1cccs1)c1ncccc1	44-charmaine_NON-mutagen
Cc1ccc(cc1)S(=O)(=O)OCc1ccccc1	3603-charmaine_NON-mutagen
O=C(C1C(=O)NC(=S)NC1=O)Nc1ccccc1	232-charmaine_NON-mutagen
C1OCCOCCOCCOCCOCCOC1	720-charmaine_NON-mutagen
Cc1c(CCO)sc[n+]1Cc1c(N)nc(C)nc1	996-charmaine_NON-mutagen
O[C@@H]1CO[C@](CN(CC(=O)O)N=O)([C@H](O)[C@@H]1O)O	71-charmaine_NON-mutagen
OCC(CO)N[C@@H]1C[C@@](CO)([C@@H]([C@@H](O)[C@@H]1O)O)O	3775-charmaine_NON-mutagen
Cc1c(NS(=O)(=O)c2ccc(cc2)N)onc1C	312-charmaine_NON-mutagen
CCc1cccc(C)c1N(COCC)C(=O)CCl	1716-charmaine_NON-mutagen
CCN(CC)S(=O)(=O)c1ccc(cc1)NC(=O)C	1304-charmaine_NON-mutagen
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1	2468-charmaine_NON-mutagen
Nc1ccc(Cc2ccc(c(c2)Cl)N=O)cc1Cl	856-charmaine_NON-mutagen
Cc1ccc(cc1)C(=O)n1c(=O)c(c(cn1)Cl)Cl	692-charmaine_NON-mutagen
Nc1ccc(Cc2cc(O)c(c(c2)Cl)N)cc1Cl	857-charmaine_NON-mutagen
CC(C)(C(=O)O)Oc1ccc([C@@H]2CC2(Cl)Cl)cc1	920-charmaine_NON-mutagen
CC[C@H]1Nc2c(cc(c(c2)Cl)S(=O)(=O)N)C(=O)N1	3310-charmaine_NON-mutagen
CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-]	2404-charmaine_NON-mutagen
CC(C)COC(=O)COc1c(Cl)cc(c(c1)Cl)Cl	2096-charmaine_NON-mutagen
CCCCOC(=O)COc1c(Cl)cc(c(c1)Cl)Cl	1558-charmaine_NON-mutagen
CNP1(=NP(=NP(=N1)(NC)NC)(NC)NC)NC	535-charmaine_NON-mutagen
ClC(=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)Cl	2342-charmaine_NON-mutagen
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)Cl	1554-charmaine_NON-mutagen
ClC([C@H](c1ccc(cc1)Cl)c1ccccc1Cl)Cl	1696-charmaine_NON-mutagen
CNP1(NC)NP(NC)(NC)NP(NC)(NC)N1	4263-charmaine_NON-mutagen
Clc1c(Cl)cc2c(c1)Oc1cc(c(cc1O2)Cl)Cl	257-charmaine_NON-mutagen
CN(C)S(=O)(=O)N(c1ccccc1)SC(F)(Cl)Cl	596-charmaine_NON-mutagen
CCOP(=S)(OCC)Oc1nc(c(Cl)cc1Cl)Cl	1555-charmaine_NON-mutagen
Cl[C@]12[C@H]3[C@H]4C=C[C@H](C4)[C@@H]3[C@](Cl)(C1(Cl)Cl)C(=C2Cl)Cl	368-charmaine_NON-mutagen
COP(=O)(OC)O/C(=C\Br)/c1ccc(Cl)cc1Cl	2638-charmaine_NON-mutagen
Clc1c(Cl)c(c(Cl)c2c(Cl)c(Cl)c(c(c12)Cl)Cl)Cl	469-charmaine_NON-mutagen
Brc1ccc(c(c1)Br)Oc1c(Br)cc(c(c1)Br)Br	422-charmaine_NON-mutagen
Brc1cc(Br)c(c(c1)Br)c1c(Br)cc(Br)cc1Br	302-charmaine_NON-mutagen
Br[C@@H]1CC[C@@H]([C@@H](CC[C@H]([C@H](CC[C@H]1Br)Br)Br)Br)Br	2165-charmaine_NON-mutagen
Cc1cccc2cc3ccc4ccccc4c3nc12	2854-charmaine_NON-mutagen
Oc1cc2ccccc2c2ccc3ccccc3c12	2720-charmaine_NON-mutagen
c1ccc(C(c2ccccc2)c2ccccc2)cc1	1814-charmaine_NON-mutagen
c1ccc(cc1)N(c1ccccc1)c1ccccc1	4234-charmaine_NON-mutagen
O=C=Nc1ccc(Cc2ccc(cc2)N=C=O)cc1	147-charmaine_NON-mutagen
CN(C)c1ccc(/C=C/C(=O)c2ccccc2)cc1	2763-charmaine_NON-mutagen
CC(C)(C)c1ccc(/C=C/c2ccc(cc2)N)cc1	2941-charmaine_NON-mutagen
O=C1C(c2ccccc2)(c2ccccc2)NC(=O)N1	3674-charmaine_NON-mutagen
[O-][N+](=O)c1cc(/C=C/C(=O)c2ccccc2)ccc1	2769-charmaine_NON-mutagen
[O-][N+](=O)c1c(/C=C/C(=O)c2ccccc2)cccc1	2772-charmaine_NON-mutagen
Nc1c(c2ccccc2)nc2c(N)nc(N)nc2n1	455-charmaine_NON-mutagen
Nc1ccccc1C(=O)OC/C=C/c1ccccc1	1541-charmaine_NON-mutagen
CC(C)c1cc(c2ccccc2)cc(C(C)C)c1N	821-charmaine_NON-mutagen
Oc1ccc(cc1)c1coc2cc(ccc2c1=O)O	990-charmaine_NON-mutagen
CN(C)C(c1ccccc1)(c1ccccc1)N(C)C	379-charmaine_NON-mutagen
CCOC(=O)Nc1c2[nH]c3ccncc3c2ccc1	1953-charmaine_NON-mutagen
Nc1nc(c2ccccc2)c(CCO)c2ncnn12	2650-charmaine_NON-mutagen
CC(C)(C)c1cc(ccc1[N+](=O)[O-])c1ccccc1	1407-charmaine_NON-mutagen
CC(C)(C)c1ccc(cc1)c1ccc(cc1)[N+](=O)[O-]	3286-charmaine_NON-mutagen
CN(C)CCOC(c1ccccc1)c1ccccc1	497-charmaine_NON-mutagen
CN(C)CCN(Cc1ccccc1)c1ncccc1	42-charmaine_NON-mutagen
[O-][N+](=O)c1ccc(cc1)Nc1ncnc2c1nc[nH]2	274-charmaine_NON-mutagen
Nc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)O	947-charmaine_NON-mutagen
[O-][N+](=O)c1cc(COC(=O)c2ccccc2)ccc1	940-charmaine_NON-mutagen
[O-][N+](=O)c1c(COC(=O)c2ccccc2)cccc1	3205-charmaine_NON-mutagen
Cc1cc(O)cc2oc(=O)c3c(c12)cc(O)cc3O	624-charmaine_NON-mutagen
C[C@@H]1C(C)(C)c2cc3[C@H](C)OCCc3cc2C1(C)C	757-charmaine_NON-mutagen
CC(C)NC[C@H](COc1cccc2ccccc12)O	3572-charmaine_NON-mutagen
CCOC(=O)Cc1c(C(=O)O)c2ccccc2n1C	1987-charmaine_NON-mutagen
CCc1c2oc([C@@H](CNC(C)(C)C)O)cc2ccc1	249-charmaine_NON-mutagen
c1ccc(cc1)P(c1ccccc1)c1ccccc1	1816-charmaine_NON-mutagen
C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@@]3(C)[C@H]1C=CC3=O)O)C(=C)C(=O)O2	2573-charmaine_NON-mutagen
CCC#C[C@@H](C)[C@]1(CC=C)C(=O)NC(=O)N(C)C1=O	433-charmaine_NON-mutagen
C[C@H]1C[C@H](CC(C1)(C)C)OC(=O)c1ccccc1O	1235-charmaine_NON-mutagen
CC(C)(C)c1c([N+](=O)[O-])c(C)c(C)c(C)c1[N+](=O)[O-]	3149-charmaine_NON-mutagen
CCCCCCCCC/C=C/C[C@H]1CC(=O)OC1=O	1495-charmaine_NON-mutagen
CCCCCCCCCC/C=C/[C@H]1CC(=O)OC1=O	231-charmaine_NON-mutagen
CC(C)(C)c1cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c1OC	1403-charmaine_NON-mutagen
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1	155-charmaine_NON-mutagen
C1OCCOCCOc2ccccc2OCCOC1	60-charmaine_NON-mutagen
O=C(Nc1c2ccccc2ns1)Nc1ccccc1	4179-charmaine_NON-mutagen
CCCCCCCCCCCCCCCCCCN	2821-charmaine_NON-mutagen
O=C1CCCCCCCCCCCC(=O)OCCO1	1044-charmaine_NON-mutagen
O=C1Nc2ccc(Cl)cc2C(=NC1)c1ccccc1	4121-charmaine_NON-mutagen
CN1c2ccc(Cl)cc2C(=NCC1)c1ccccc1	1101-charmaine_NON-mutagen
[O-][N+](=O)c1ccc(cc1)Nc1ccc(cc1)N=C=S	2398-charmaine_NON-mutagen
CCCCCCCC(=O)Nc1c2ccccc2ns1	3864-charmaine_NON-mutagen
Cc1nc(NS(=O)(=O)c2ccc(cc2)N)nc(C)c1	1903-charmaine_NON-mutagen
CC(C)c1ccc(C)c2c(c1)c(C)cc2S(=O)(=O)O	3534-charmaine_NON-mutagen
[O-][N+](=O)c1ccc(cc1)S(=O)(=O)Nc1ncccc1	4006-charmaine_NON-mutagen
CN(C)CCNS(=O)(=O)c1cccc2cccnc12	634-charmaine_NON-mutagen
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O	987-charmaine_NON-mutagen
CCCCOP(=O)(OCCCC)Oc1ccccc1	818-charmaine_NON-mutagen
OC(C1CC1)(c1ccc(cc1)Cl)c1ccc(cc1)Cl	486-charmaine_NON-mutagen
CN(C)CCN(Cc1sc(cc1)Cl)c1ncccc1	46-charmaine_NON-mutagen
OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	3224-charmaine_NON-mutagen
CC(C)CN(C(=O)CCCl)c1c2ccccc2ns1	156-charmaine_NON-mutagen
CCOP(=S)(OCC)Oc1nc2ccccc2nc1	475-charmaine_NON-mutagen
COc1ccc(cc1)C(=O)n1c(=O)c(c(cn1)Cl)Cl	694-charmaine_NON-mutagen
CCC(=C)C(=O)c1c(Cl)c(Cl)c(cc1)OCC(=O)O	1384-charmaine_NON-mutagen
Nc1cc(c2cccc(c2c1)S(=O)(=O)O)S(=O)(=O)O	380-charmaine_NON-mutagen
CCO[P@@](=O)(NC(C)C)Oc1ccc(c(c1)C)SC	3581-charmaine_NON-mutagen
Oc1ccc2cc(cc(S(=O)(=O)O)c2c1)S(=O)(=O)O	2875-charmaine_NON-mutagen
Oc1c(S(=O)(=O)O)cc2cc(ccc2c1)S(=O)(=O)O	520-charmaine_NON-mutagen
CCOP(=S)(OCC)Oc1nc(C(C)C)nc(C)c1	2644-charmaine_NON-mutagen
CCOC(=O)C[C@H](C(=O)OCC)SP(=O)(OC)OC	1980-charmaine_NON-mutagen
O=C(Nc1ccc(cc1)Cl)Nc1ccc(c(c1)Cl)Cl	839-charmaine_NON-mutagen
[O-][N+](=O)c1ccc(cc1)Oc1c(Cl)cc(Cl)cc1Cl	2408-charmaine_NON-mutagen
Cc1ccc(cc1)S(=O)(=O)n1c(=O)c(c(cn1)Cl)Cl	695-charmaine_NON-mutagen
CCOC(=O)[C@@H](c1ccccc1)SP(=S)(OC)OC	1983-charmaine_NON-mutagen
CCOC(=O)C[C@@H](C(=O)OCC)SP(=S)(OC)OC	1981-charmaine_NON-mutagen
O=[N+](c1ccc(c(c1)Cl)Cl)Nc1ccc(c(c1)Cl)Cl	4149-charmaine_NON-mutagen
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)(Cl)Cl	273-charmaine_NON-mutagen
O=S(=O)(c1ccc(cc1)Cl)c1c(Cl)cc(c(c1)Cl)Cl	690-charmaine_NON-mutagen
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O	969-charmaine_NON-mutagen
COP(=O)(OC)O/C(=C\Cl)/c1c(Cl)cc(c(c1)Cl)Cl	4338-charmaine_NON-mutagen
Cl[C@]12[C@@H]3[C@H]4[C@H]5O[C@H]5[C@H](C4)[C@H]3[C@](Cl)(C1(Cl)Cl)C(=C2Cl)Cl	369-charmaine_NON-mutagen
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	1955-charmaine_NON-mutagen
OC(=O)[C@@H]1[C@@H]([C@@]2(C(Cl)(Cl)[C@@]1(C(=C2Cl)Cl)Cl)Cl)C(=O)O	818-charmaine_NON-mutagen
Oc1c(C(=O)Nc2ccc(cc2)Br)cc(Br)cc1Br	4380-charmaine_NON-mutagen
c1ccc2nc3c4cccc5cccc(c45)c3cc2c1	1014-charmaine_NON-mutagen
O=C1c2c3c(ccc4ccc5cccc1c5c34)ccc2	4123-charmaine_NON-mutagen
CCc1c2ccccc2cc2ccc3ccccc3c12	1176-charmaine_NON-mutagen
O=C1c2ccccc2c2c(c3ccccc3cc2)C1=O	895-charmaine_NON-mutagen
O=C1C=Cc2c(ccc3c4ccccc4ccc23)C1=O	1608-charmaine_NON-mutagen
O=C1C=Cc2c(ccc3cc4ccccc4cc23)C1=O	3499-charmaine_NON-mutagen
O=C(c1cccc2cccnc12)OCc1ccccc1	663-charmaine_NON-mutagen
CCCCCCc1ccc(cc1)c1ccc(cc1)C#N	346-charmaine_NON-mutagen
OC(=O)c1occ(c2ccccc2)c1c1ccccc1	4060-charmaine_NON-mutagen
O=C1c2c(CN3N1Cc1c(cccc1)C3=O)cccc2	3617-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)C(=O)/C=C/c1ccccc1	2774-charmaine_NON-mutagen
C/C=C(/C(=C/C)/c1ccc(cc1)O)\c1ccc(cc1)O	3826-charmaine_NON-mutagen
CNCCCN1c2c(CCc3c1cccc3)cccc2	386-charmaine_NON-mutagen
Oc1ccc2c(c1)oc1c2c(=O)oc2c1ccc(O)c2	3053-charmaine_NON-mutagen
Oc1cc2C(=O)c3c(cccc3)C(=O)c2c(c1C=O)O	4209-charmaine_NON-mutagen
[O-][N+](=O)c1c2ccccc2c(c2c1cccc2)[N+](=O)[O-]	215-charmaine_NON-mutagen
Oc1ccc(C2(CCCCC2)c2ccc(cc2)O)cc1	367-charmaine_NON-mutagen
CC/C(=C(/CC)\c1ccc(cc1)O)/c1ccc(cc1)O	1341-charmaine_NON-mutagen
CCN(C(=O)N(CC)c1ccccc1)c1ccccc1	4116-charmaine_NON-mutagen
CC(C)C[C@@H](C)Nc1ccc(cc1)Nc1ccccc1	1432-charmaine_NON-mutagen
[O-][N+](=O)c1ccc([C@@H]2O[C@H]2C(=O)c2ccccc2)cc1	1662-charmaine_NON-mutagen
Cc1c([C@@H](c2ccccc2)OCCN(C)C)cccc1	2784-charmaine_NON-mutagen
[O-][N+](=O)c1c2nc3cccc([N+](=O)[O-])c3nc2ccc1	3915-charmaine_NON-mutagen
Oc1ccc(cc1)c1oc2c(c(O)cc(O)c2)c(=O)c1	3051-charmaine_NON-mutagen
Oc1cc(O)c2c(c1)oc(c1ccccc1)c(O)c2=O	4167-charmaine_NON-mutagen
CC(C)(c1ccccc1)OOC(C)(C)c1ccccc1	3360-charmaine_NON-mutagen
C[C@@](c1ccccc1)(c1ncccc1)OCCN(C)C	3822-charmaine_NON-mutagen
CNCCN(Cc1ccc(cc1)OC)c1ncccc1	38-charmaine_NON-mutagen
C[C@@]12CC[C@@H]3[C@H]([C@H]1CC[C@@H]2O)CCc1c3ccc(c1)O	2994-charmaine_NON-mutagen
Cc1ccc(cc1)C(=O)c1cc(O)c(c(c1)[N+](=O)[O-])O	3551-charmaine_NON-mutagen
CC[C@]1(CC(=O)O)OCCc2c1n(C)c1c2cccc1	4349-charmaine_NON-mutagen
C[C@@](CCC=C(C)C)(C=C)OC(=O)c1ccccc1N	1543-charmaine_NON-mutagen
Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1	780-charmaine_NON-mutagen
[O-][N+](=O)c1cc(ccc1O)c1ccc(c(c1)[N+](=O)[O-])O	1462-charmaine_NON-mutagen
[O-][N+](=O)c1cccc(c2ccc(c(c2)[N+](=O)[O-])O)c1O	1468-charmaine_NON-mutagen
C(C(C1CCCCC1)C1CCCCC1)[C@@H]1NCCCC1	215-charmaine_NON-mutagen
CC1(C)CC(C)(C)c2c1cc(c(c2[N+](=O)[O-])C)[N+](=O)[O-]	2892-charmaine_NON-mutagen
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C	3649-charmaine_NON-mutagen
CCCCOC(=O)c1ccccc1C(=O)OCCCC	3633-charmaine_NON-mutagen
CCCCCCCC(=O)CCc1ccc(c(c1)OC)O	772-charmaine_NON-mutagen
CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)O	403-charmaine_NON-mutagen
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O	2357-charmaine_NON-mutagen
OC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1	3873-charmaine_NON-mutagen
C[C@H]1C[C@@H](C)C(=O)[C@H](C1)[C@H](CC1CC(=O)NC(=O)C1)O	785-charmaine_NON-mutagen
C[C@@H](CN1c2ccccc2Sc2c1cccc2)N(C)C	4388-charmaine_NON-mutagen
CCCCCCCCCCCCCCCCCC(=O)O	3113-charmaine_NON-mutagen
CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1	1102-charmaine_NON-mutagen
CCN(CC)c1ccc2c(c1)oc(=O)cc2C(F)(F)F	994-charmaine_NON-mutagen
O[C@H]1N=C(c2ccccc2)c2cc(ccc2NC1=O)Cl	822-charmaine_NON-mutagen
CCCCCCCCCCCC(=O)N(CCO)CCO	986-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N	1299-charmaine_NON-mutagen
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C	549-charmaine_NON-mutagen
CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ncccc1	1320-charmaine_NON-mutagen
OC(=O)c1ccccc1Nc1cc(ccc1C(=O)O)Cl	482-charmaine_NON-mutagen
OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O	62-charmaine_NON-mutagen
Cc1cnc2ccc3c(nc(NS(=O)(=O)O)n3C)c2n1	2473-charmaine_NON-mutagen
CCOP(=O)(OCC)Oc1noc(c2ccccc2)c1	1557-charmaine_NON-mutagen
CN(C)[P+](N(C)C)(N(C)C)On1nnc2c1cccc2	401-charmaine_NON-mutagen
CCCCCCCCCCCC(=O)OCCS(=O)(=O)O	348-charmaine_NON-mutagen
COc1cc([N+](=O)[O-])cc(Oc2ccc(Cl)cc2Cl)c1	2103-charmaine_NON-mutagen
CC(C)CCCCCOC(=O)Cc1ccc(Cl)cc1Cl	2101-charmaine_NON-mutagen
OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl	214-charmaine_NON-mutagen
O=C(CCCl)n1c2c(cccc2)/c(=N/C(=O)CCCl)/s1	403-charmaine_NON-mutagen
COc1ccc(cc1)S(=O)(=O)n1c(=O)c(c(cn1)Cl)Cl	698-charmaine_NON-mutagen
OC(C(Cl)(Cl)Cl)(c1ccc(cc1)Cl)c1ccc(cc1)Cl	2705-charmaine_NON-mutagen
O=c1c(Cl)c(cnn1S(=O)(=O)c1ccc(Cl)cc1Cl)Cl	699-charmaine_NON-mutagen
CCOP(=O)(OCC)O/C(=C\Br)/c1ccc(Cl)cc1Cl	2640-charmaine_NON-mutagen
C1c2c(cccc2)c2c1ccc1c2c2ccccc2cc1	2518-charmaine_NON-mutagen
Cc1ccc2nc3c4cccc5cccc(c45)c3cc2c1	1938-charmaine_NON-mutagen
O=C1CCc2c1c1c(c3c2CCC3)c2ccccc2cc1	2536-charmaine_NON-mutagen
[O-][N+](=O)c1c2ccccc2cc2c3ccccc3ccc12	4128-charmaine_NON-mutagen
Cc1cc2nc3c4ccccc4ccc3c(CO)c2cc1	2856-charmaine_NON-mutagen
CCOc1cc2C(=O)CCc2c2ccc3ccccc3c12	2540-charmaine_NON-mutagen
NC(=N)c1ccc(cc1)c1cc2ccc(C(=N)N)cc2[nH]1	3590-charmaine_NON-mutagen
CN(C)CCC=C1c2c(CCc3c1cccc3)cccc2	3960-charmaine_NON-mutagen
Nc1c(C(=O)N/N=C/c2ccccc2)[nH]c2c1cccc2	1697-charmaine_NON-mutagen
Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1ncccc1	2472-charmaine_NON-mutagen
CC(C)Oc1ccc2c(c1)occ(c1ccccc1)c2=O	3048-charmaine_NON-mutagen
[O-][N+](=O)c1ccc2c(c1)C(=NCC(=O)N2)c1ccccc1	4122-charmaine_NON-mutagen
CC(=O)Nc1ccc2c(Cc3c2cccc3)c1OC(=O)C	1211-charmaine_NON-mutagen
CC(=O)Nc1cc2Cc3c(cccc3)c2cc1OC(=O)C	4369-charmaine_NON-mutagen
CC(=O)Nc1ccc(Cc2ccc(cc2)NC(=O)C)cc1	1309-charmaine_NON-mutagen
CCc1c(Cc2c(C)cc(cc2CC)N)c(C)cc(N)c1	2966-charmaine_NON-mutagen
CCc1cc(Cc2cc(C)c(c(c2)CC)N)cc(C)c1N	533-charmaine_NON-mutagen
OC(=O)c1c(O)c2c(C(=O)c3c(cccc3)C2=O)cc1O	4207-charmaine_NON-mutagen
COc1ccc(cc1)c1coc2cc(cc(O)c2c1=O)O	3049-charmaine_NON-mutagen
